row_index,true_label,predicted_label,true_rank,reciprocal_rank,cosine_similarity,mse,top1_hit,top5_hit,exact_sentence_match,attribute_overlap_count,attribute_overlap_ratio,relation_match,object_pair_match,full_structure_match
4366,the big purple octagon is positioned below a big blue triangle,above a small yellow square is a big purple circle,134,0.007462686567164179,0.746919572353363,0.001687203417532146,0,0,0,2,0.2857142857142857,0,0,0
7940,a big pink hexagon can be seen right of a big black hexagon,above a small yellow square is a big purple circle,745,0.0013422818791946308,0.7030190825462341,0.0019798728171736,0,0,0,1,0.14285714285714285,0,0,0
6216,left of a small blue hexagon is a small yellow diamond,above a small yellow square is a big purple circle,763,0.001310615989515072,0.7040489912033081,0.0019730066414922476,0,0,0,1,0.14285714285714285,0,0,0
6486,a big red octagon can be seen below a small yellow circle,the small red circle is positioned below a big yellow square,118,0.00847457627118644,0.7407998442649841,0.0017280018655583262,0,0,0,3,0.42857142857142855,1,0,0
3876,a medium green hexagon is above a medium pink circle,above a small yellow square is a big purple circle,879,0.0011376564277588168,0.6927682161331177,0.0020482121035456657,0,0,0,1,0.14285714285714285,1,0,0
5731,the small red hexagon is positioned left of a medium green octagon,the big purple octagon is positioned left of a medium yellow square,181,0.0055248618784530384,0.7384340763092041,0.0017437728820368648,0,0,0,2,0.2857142857142857,1,0,0
6370,left of a big black octagon is a big pink octagon,above a small yellow square is a big purple circle,993,0.0010070493454179255,0.6354592442512512,0.002430271590128541,0,0,0,1,0.14285714285714285,0,0,0
4430,the big purple circle is positioned left of a big red triangle,above a small yellow square is a big purple circle,125,0.008,0.7539079189300537,0.0016406134236603975,0,0,0,3,0.42857142857142855,0,0,0
3291,the small blue square is positioned right of a small yellow hexagon,above a small yellow square is a big purple circle,94,0.010638297872340425,0.7399221062660217,0.0017338526668027043,0,0,0,2,0.2857142857142857,0,0,0
2801,the small yellow circle is positioned right of a medium blue square,above a small yellow square is a big purple circle,64,0.015625,0.7495235800743103,0.0016698434483259916,0,0,0,2,0.2857142857142857,0,1,0
2433,a medium green square can be seen below a small green triangle,above a small yellow square is a big purple circle,740,0.0013513513513513514,0.6927405595779419,0.002048395574092865,0,0,0,1,0.14285714285714285,0,0,0
6035,left of a small green triangle is a small pink diamond,above a small yellow square is a big purple circle,789,0.0012674271229404308,0.6952945590019226,0.002031370298936963,0,0,0,1,0.14285714285714285,0,0,0
7333,the small yellow square is positioned right of a medium purple diamond,above a small yellow square is a big purple circle,44,0.022727272727272728,0.7580782771110535,0.00161281181499362,0,0,0,0,0.0,0,0,0
8093,below a medium purple triangle is a big green hexagon,above a small yellow square is a big purple circle,435,0.0022988505747126436,0.7341020703315735,0.001772653660736978,0,0,0,1,0.14285714285714285,0,0,0
4958,above a big pink diamond is a small blue square,above a small yellow square is a big purple circle,342,0.0029239766081871343,0.7402415871620178,0.001731723896227777,0,0,0,1,0.14285714285714285,1,0,0
6538,a small yellow hexagon can be seen right of a medium blue hexagon,above a small yellow square is a big purple circle,762,0.0013123359580052493,0.7033671140670776,0.001977552892640233,0,0,0,0,0.0,0,0,0
4590,right of a big black triangle is a small purple octagon,above a small yellow square is a big purple circle,410,0.0024390243902439024,0.7333822250366211,0.001777451834641397,0,0,0,1,0.14285714285714285,0,0,0
9418,the medium purple octagon is positioned right of a small yellow circle,above a small yellow square is a big purple circle,166,0.006024096385542169,0.7401554584503174,0.0017322968924418092,0,0,0,3,0.42857142857142855,0,0,0
1553,a medium yellow triangle can be seen right of a big orange diamond,above a small yellow square is a big purple circle,242,0.004132231404958678,0.7368665337562561,0.0017542231362313032,0,0,0,0,0.0,0,0,0
5780,right of a small orange triangle is a small black diamond,above a small yellow square is a big purple circle,759,0.0013175230566534915,0.7136139869689941,0.0019092404982075095,0,0,0,1,0.14285714285714285,0,0,0
8274,a big blue hexagon can be seen left of a medium purple hexagon,above a small yellow square is a big purple circle,770,0.0012987012987012987,0.6982324123382568,0.0020117841195315123,0,0,0,1,0.14285714285714285,0,0,0
8572,the big green circle is positioned below a small purple diamond,above a small yellow square is a big purple circle,212,0.0047169811320754715,0.7477494478225708,0.0016816703137010336,0,0,0,3,0.42857142857142855,0,0,0
2463,the medium blue triangle is positioned left of a medium orange hexagon,above a small yellow square is a big purple circle,855,0.0011695906432748538,0.684576690196991,0.002102822531014681,0,0,0,0,0.0,0,0,0
9898,the small purple circle is positioned below a big blue hexagon,above a small yellow square is a big purple circle,106,0.009433962264150943,0.7685374021530151,0.0015430847415700555,0,0,0,2,0.2857142857142857,0,0,0
6773,a medium green octagon can be seen right of a medium purple diamond,above a small yellow square is a big purple circle,821,0.001218026796589525,0.6916475892066956,0.002055683173239231,0,0,0,0,0.0,0,0,0
6166,the big blue circle is positioned left of a big green octagon,the big purple octagon is positioned left of a medium yellow square,549,0.0018214936247723133,0.7116315960884094,0.0019224561983719468,0,0,0,2,0.2857142857142857,1,0,0
8715,below a medium yellow circle is a small pink diamond,the small red circle is positioned below a big yellow square,558,0.0017921146953405018,0.720953643321991,0.0018603092757984996,0,0,0,3,0.42857142857142855,1,0,0
6471,left of a big yellow octagon is a big purple diamond,above a small yellow square is a big purple circle,512,0.001953125,0.7095744609832764,0.0019361714366823435,0,0,0,3,0.42857142857142855,0,0,0
7294,a big purple hexagon is right of a small red square,above a small yellow square is a big purple circle,24,0.041666666666666664,0.7491094470024109,0.001672603888437152,0,0,0,4,0.5714285714285714,0,0,0
6552,the medium blue triangle is positioned below a medium blue diamond,above a small yellow square is a big purple circle,920,0.0010869565217391304,0.6823270320892334,0.002117818919941783,0,0,0,0,0.0,0,0,0
2527,a medium blue square is right of a big black hexagon,above a small yellow square is a big purple circle,98,0.01020408163265306,0.7420804500579834,0.0017194644315168262,0,0,0,0,0.0,0,0,0
630,a small yellow square can be seen right of a big black square,above a small yellow square is a big purple circle,212,0.0047169811320754715,0.7282059192657471,0.0018119605956599116,0,0,0,1,0.14285714285714285,0,0,0
1053,a medium black circle can be seen right of a medium black triangle,above a small yellow square is a big purple circle,950,0.0010526315789473684,0.6833973526954651,0.0021106840576976538,0,0,0,1,0.14285714285714285,0,0,0
2198,right of a big orange square is a medium pink triangle,above a small yellow square is a big purple circle,58,0.017241379310344827,0.739548921585083,0.0017363398801535368,0,0,0,1,0.14285714285714285,0,0,0
4127,a big purple square can be seen above a medium red square,above a small yellow square is a big purple circle,188,0.005319148936170213,0.7496986985206604,0.0016686755698174238,0,0,0,4,0.5714285714285714,1,0,0
135,the small blue octagon is positioned left of a small red circle,above a small yellow square is a big purple circle,148,0.006756756756756757,0.755047619342804,0.00163301604334265,0,0,0,1,0.14285714285714285,0,0,0
127,the small orange diamond is positioned below a big purple square,above a small yellow square is a big purple circle,68,0.014705882352941176,0.7642490267753601,0.0015716726193204522,0,0,0,1,0.14285714285714285,0,0,0
9227,a big blue triangle is right of a big green triangle,above a small yellow square is a big purple circle,872,0.0011467889908256881,0.6715855598449707,0.0021894299425184727,0,0,0,1,0.14285714285714285,0,0,0
1731,a big blue octagon can be seen above a small red triangle,above a small yellow square is a big purple circle,251,0.00398406374501992,0.7449252009391785,0.0017004992114380002,0,0,0,3,0.42857142857142855,1,0,0
2540,a medium blue octagon can be seen below a small orange triangle,the big purple octagon is positioned left of a medium yellow square,509,0.0019646365422396855,0.7232854962348938,0.0018447631737217307,0,0,0,1,0.14285714285714285,0,0,0
169,left of a small purple square is a medium orange circle,above a small yellow square is a big purple circle,95,0.010526315789473684,0.7457704544067383,0.0016948640113696456,0,0,0,3,0.42857142857142855,0,1,0
1737,the small blue square is positioned below a big red hexagon,above a small yellow square is a big purple circle,25,0.04,0.7650376558303833,0.0015664160018786788,0,0,0,0,0.0,0,0,0
1834,a big pink square can be seen below a small green square,above a small yellow square is a big purple circle,504,0.001984126984126984,0.7156950235366821,0.001895366352982819,0,0,0,3,0.42857142857142855,0,0,0
5596,a medium pink square can be seen above a big red triangle,above a small yellow square is a big purple circle,45,0.022222222222222223,0.7649639248847961,0.0015669071581214666,0,0,0,1,0.14285714285714285,1,0,0
3655,above a medium red hexagon is a big yellow hexagon,above a small yellow square is a big purple circle,843,0.0011862396204033216,0.6864498853683472,0.0020903346594423056,0,0,0,2,0.2857142857142857,1,0,0
3314,a medium black square can be seen right of a medium pink circle,above a small yellow square is a big purple circle,746,0.0013404825737265416,0.702272355556488,0.0019848512019962072,0,0,0,0,0.0,0,0,0
7156,left of a medium pink hexagon is a big purple triangle,above a small yellow square is a big purple circle,628,0.0015923566878980893,0.7170440554618835,0.001886372803710401,0,0,0,2,0.2857142857142857,0,0,0
9250,the big purple octagon is positioned below a small purple diamond,above a small yellow square is a big purple circle,302,0.0033112582781456954,0.7376540899276733,0.0017489726888015866,0,0,0,3,0.42857142857142855,0,0,0
7675,a small orange square can be seen below a medium green hexagon,above a small yellow square is a big purple circle,244,0.004098360655737705,0.7396607995033264,0.001735595054924488,0,0,0,0,0.0,0,0,0
2196,a big yellow square is below a big orange circle,the small red circle is positioned below a big yellow square,6,0.16666666666666666,0.769891619682312,0.0015340551035478711,0,0,0,2,0.2857142857142857,1,0,0
3865,a medium blue diamond can be seen above a big green triangle,above a small yellow square is a big purple circle,483,0.002070393374741201,0.730772078037262,0.0017948527820408344,0,0,0,1,0.14285714285714285,1,0,0
1749,the small red diamond is positioned left of a medium green diamond,above a small yellow square is a big purple circle,875,0.001142857142857143,0.6876000761985779,0.002082666615024209,0,0,0,0,0.0,0,0,0
4426,right of a big black diamond is a medium yellow circle,above a small yellow square is a big purple circle,412,0.0024271844660194173,0.7331352829933167,0.001779098529368639,0,0,0,1,0.14285714285714285,0,0,0
2944,a medium purple triangle is left of a small purple octagon,above a small yellow square is a big purple circle,705,0.0014184397163120568,0.7163394093513489,0.0018910706276074052,0,0,0,2,0.2857142857142857,0,0,0
6624,a big black octagon can be seen left of a big orange hexagon,above a small yellow square is a big purple circle,441,0.0022675736961451248,0.7223434448242188,0.0018510441295802593,0,0,0,1,0.14285714285714285,0,0,0
6305,right of a medium orange diamond is a small black circle,above a small yellow square is a big purple circle,455,0.002197802197802198,0.7539181709289551,0.0016405461356043816,0,0,0,1,0.14285714285714285,0,0,0
1732,right of a small red circle is a big orange octagon,above a small yellow square is a big purple circle,99,0.010101010101010102,0.7448963522911072,0.0017006909474730492,0,0,0,2,0.2857142857142857,0,0,0
4906,the big green square is positioned below a medium blue diamond,above a small yellow square is a big purple circle,166,0.006024096385542169,0.7414255142211914,0.0017238303553313017,0,0,0,1,0.14285714285714285,0,0,0
2393,a small pink hexagon can be seen right of a big black octagon,above a small yellow square is a big purple circle,311,0.003215434083601286,0.7366726398468018,0.0017555155791342258,0,0,0,0,0.0,0,0,0
9881,a big blue triangle can be seen below a big red hexagon,above a small yellow square is a big purple circle,413,0.002421307506053269,0.7414982318878174,0.0017233446706086397,0,0,0,1,0.14285714285714285,0,0,0
4578,the small blue octagon is positioned below a big orange circle,the small red circle is positioned below a big yellow square,38,0.02631578947368421,0.7818984985351562,0.001454010372981429,0,0,0,3,0.42857142857142855,1,0,0
7700,a big purple square can be seen above a medium pink diamond,above a small yellow square is a big purple circle,172,0.005813953488372093,0.751272976398468,0.0016581801464781165,0,0,0,3,0.42857142857142855,1,0,0
4112,a big green octagon can be seen left of a medium red square,above a small yellow square is a big purple circle,45,0.022222222222222223,0.744761049747467,0.001701593748293817,0,0,0,2,0.2857142857142857,0,0,0
6604,below a small blue square is a big yellow circle,above a small yellow square is a big purple circle,11,0.09090909090909091,0.7606329917907715,0.001595780486240983,0,0,0,4,0.5714285714285714,0,1,0
2522,the medium blue diamond is positioned above a small blue octagon,the big purple octagon is positioned left of a medium yellow square,502,0.00199203187250996,0.7434825897216797,0.001710116514004767,0,0,0,0,0.0,0,0,0
1925,a medium blue circle can be seen above a small orange octagon,the small red circle is positioned below a big yellow square,602,0.0016611295681063123,0.7287598848342896,0.0018082676688209176,0,0,0,1,0.14285714285714285,0,0,0
1165,a small black triangle can be seen left of a medium red square,above a small yellow square is a big purple circle,131,0.007633587786259542,0.7400460243225098,0.0017330272821709514,0,0,0,1,0.14285714285714285,0,0,0
5707,right of a big yellow circle is a big pink hexagon,above a small yellow square is a big purple circle,280,0.0035714285714285713,0.7309607863426208,0.0017935953801497817,0,0,0,2,0.2857142857142857,0,0,0
3042,left of a small red hexagon is a big black circle,above a small yellow square is a big purple circle,177,0.005649717514124294,0.7452256083488464,0.0016984957037493587,0,0,0,3,0.42857142857142855,0,0,0
2882,a medium green diamond can be seen below a small blue square,above a small yellow square is a big purple circle,506,0.001976284584980237,0.7337364554405212,0.0017750904662534595,0,0,0,2,0.2857142857142857,0,0,0
8968,the small green triangle is positioned left of a small green octagon,above a small yellow square is a big purple circle,724,0.0013812154696132596,0.7006381154060364,0.0019957462791353464,0,0,0,1,0.14285714285714285,0,0,0
9139,a medium red hexagon can be seen above a small green octagon,the big purple octagon is positioned left of a medium yellow square,415,0.0024096385542168677,0.7338188886642456,0.0017745413351804018,0,0,0,0,0.0,0,0,0
9121,a small black circle can be seen above a big pink triangle,below a big yellow square is a medium orange circle,255,0.00392156862745098,0.7564024329185486,0.0016239841934293509,0,0,0,2,0.2857142857142857,0,0,0
3037,a small blue octagon is right of a small pink circle,above a small yellow square is a big purple circle,515,0.001941747572815534,0.7354156374931335,0.001763896201737225,0,0,0,1,0.14285714285714285,0,0,0
3121,a small black square can be seen above a medium purple octagon,above a small yellow square is a big purple circle,246,0.0040650406504065045,0.7466365694999695,0.001689090277068317,0,0,0,1,0.14285714285714285,1,0,0
880,a medium purple octagon is below a small green diamond,above a small yellow square is a big purple circle,590,0.001694915254237288,0.7256375551223755,0.0018290835432708263,0,0,0,2,0.2857142857142857,0,0,0
2240,a big red diamond is left of a small orange square,above a small yellow square is a big purple circle,72,0.013888888888888888,0.7489753365516663,0.0016734979581087828,0,0,0,3,0.42857142857142855,0,0,0
3691,a big blue circle can be seen below a medium red hexagon,above a small yellow square is a big purple circle,226,0.004424778761061947,0.745324432849884,0.0016978379571810365,0,0,0,2,0.2857142857142857,0,0,0
6951,a medium red diamond is below a medium black octagon,above a small yellow square is a big purple circle,936,0.0010683760683760685,0.6832338571548462,0.002111774869263172,0,0,0,0,0.0,0,0,0
4733,a big orange circle can be seen right of a small purple octagon,above a small yellow square is a big purple circle,389,0.002570694087403599,0.7233898043632507,0.0018440678250044584,0,0,0,3,0.42857142857142855,0,0,0
6318,a big orange diamond is right of a big green octagon,above a small yellow square is a big purple circle,744,0.0013440860215053765,0.6965087652206421,0.0020232750102877617,0,0,0,1,0.14285714285714285,0,0,0
7579,right of a small purple circle is a big blue circle,the big purple octagon is positioned left of a medium yellow square,811,0.0012330456226880395,0.6989632844924927,0.0020069112069904804,0,0,0,1,0.14285714285714285,0,0,0
2903,a big yellow circle is left of a big red hexagon,above a small yellow square is a big purple circle,173,0.005780346820809248,0.732514500617981,0.0017832370940595865,0,0,0,2,0.2857142857142857,0,0,0
5865,below a big blue circle is a small black square,the small red circle is positioned below a big yellow square,91,0.01098901098901099,0.7497432231903076,0.001668378128670156,0,0,0,3,0.42857142857142855,1,0,0
4845,above a medium yellow diamond is a small purple triangle,above a small yellow square is a big purple circle,638,0.001567398119122257,0.724126398563385,0.0018391581252217293,0,0,0,3,0.42857142857142855,1,0,0
6244,a small orange square is below a medium red triangle,above a small yellow square is a big purple circle,351,0.002849002849002849,0.7306163311004639,0.001795891672372818,0,0,0,0,0.0,0,0,0
5287,above a medium blue diamond is a medium orange square,above a small yellow square is a big purple circle,885,0.0011299435028248588,0.6935473680496216,0.0020430174190551043,0,0,0,1,0.14285714285714285,1,0,0
1725,a big green octagon is below a small purple circle,the small red circle is positioned below a big yellow square,185,0.005405405405405406,0.7625829577445984,0.0015827802708372474,0,0,0,1,0.14285714285714285,1,0,0
7374,right of a medium blue triangle is a medium yellow hexagon,above a small yellow square is a big purple circle,914,0.0010940919037199124,0.672439694404602,0.0021837360691279173,0,0,0,0,0.0,0,0,0
1825,a big purple triangle can be seen below a medium blue triangle,above a small yellow square is a big purple circle,722,0.0013850415512465374,0.7114550471305847,0.001923633855767548,0,0,0,2,0.2857142857142857,0,0,0
5953,a medium green octagon is left of a small red circle,above a small yellow square is a big purple circle,242,0.004132231404958678,0.7424963116645813,0.0017166918842121959,0,0,0,1,0.14285714285714285,0,0,0
8236,a small red square is above a medium yellow octagon,the small red circle is positioned below a big yellow square,196,0.00510204081632653,0.7491897344589233,0.0016720686107873917,0,0,0,3,0.42857142857142855,0,0,0
4957,a big purple triangle is left of a big black hexagon,above a small yellow square is a big purple circle,562,0.0017793594306049821,0.7165947556495667,0.0018893693340942264,0,0,0,2,0.2857142857142857,0,0,0
2785,a medium orange diamond is above a medium pink triangle,above a small yellow square is a big purple circle,949,0.001053740779768177,0.6703508496284485,0.002197661204263568,0,0,0,1,0.14285714285714285,1,0,0
7023,above a small orange triangle is a big purple hexagon,above a small yellow square is a big purple circle,517,0.0019342359767891683,0.728560209274292,0.001809598645195365,0,0,0,4,0.5714285714285714,1,0,0
4745,the small black octagon is positioned left of a big orange circle,above a small yellow square is a big purple circle,109,0.009174311926605505,0.7472288012504578,0.0016851411201059818,0,0,0,0,0.0,0,0,0
9644,the big black triangle is positioned left of a medium red octagon,above a small yellow square is a big purple circle,161,0.006211180124223602,0.7391753196716309,0.001738831982947886,0,0,0,1,0.14285714285714285,0,0,0
5513,a medium green hexagon is right of a big red diamond,above a small yellow square is a big purple circle,300,0.0033333333333333335,0.7316436767578125,0.001789041911251843,0,0,0,0,0.0,0,0,0
1958,a big purple diamond can be seen below a medium purple triangle,above a small yellow square is a big purple circle,629,0.001589825119236884,0.7286832928657532,0.001808778615668416,0,0,0,2,0.2857142857142857,0,0,0
2298,a medium pink circle can be seen left of a medium orange circle,above a small yellow square is a big purple circle,906,0.0011037527593818985,0.6817878484725952,0.002121414989233017,0,0,0,1,0.14285714285714285,0,0,0
6438,a small orange octagon can be seen right of a medium orange hexagon,above a small yellow square is a big purple circle,667,0.0014992503748125937,0.7168110609054565,0.001887926016934216,0,0,0,0,0.0,0,0,0
8119,the medium purple diamond is positioned below a small black square,above a small yellow square is a big purple circle,395,0.002531645569620253,0.749195396900177,0.0016720308922231197,0,0,0,3,0.42857142857142855,0,0,0
6827,a medium yellow diamond can be seen left of a medium green triangle,above a small yellow square is a big purple circle,811,0.0012330456226880395,0.6882468461990356,0.0020783545915037394,0,0,0,0,0.0,0,0,0
7822,right of a medium red triangle is a big purple diamond,above a small yellow square is a big purple circle,263,0.0038022813688212928,0.7413812875747681,0.0017241255845874548,0,0,0,2,0.2857142857142857,0,0,0
5203,a medium orange octagon can be seen below a big blue hexagon,above a small yellow square is a big purple circle,444,0.0022522522522522522,0.7326066493988037,0.001782623352482915,0,0,0,0,0.0,0,0,0
1773,above a medium black hexagon is a small black triangle,above a small yellow square is a big purple circle,880,0.0011363636363636363,0.6923630833625793,0.0020509136375039816,0,0,0,1,0.14285714285714285,1,0,0
718,a small blue octagon can be seen left of a medium blue triangle,the big purple octagon is positioned left of a medium yellow square,612,0.0016339869281045752,0.7180341482162476,0.0018797729862853885,0,0,0,3,0.42857142857142855,1,0,0
1794,a small black diamond is below a small red circle,the small red circle is positioned below a big yellow square,700,0.0014285714285714286,0.7330192923545837,0.0017798719927668571,0,0,0,2,0.2857142857142857,1,0,0
2789,a small purple square can be seen right of a small orange circle,above a small yellow square is a big purple circle,155,0.0064516129032258064,0.7426007390022278,0.0017159958370029926,0,0,0,2,0.2857142857142857,0,0,0
6586,left of a small pink circle is a small red octagon,above a small yellow square is a big purple circle,269,0.0037174721189591076,0.743086040019989,0.0017127597238868475,0,0,0,1,0.14285714285714285,0,0,0
1027,the medium black square is positioned below a small yellow circle,the small red circle is positioned below a big yellow square,78,0.01282051282051282,0.7447041869163513,0.0017019720980897546,0,0,0,2,0.2857142857142857,1,0,0
3211,a big yellow diamond is right of a big green octagon,above a small yellow square is a big purple circle,711,0.0014064697609001407,0.6977944374084473,0.0020147040486335754,0,0,0,1,0.14285714285714285,0,0,0
8231,a medium black hexagon is below a medium blue diamond,above a small yellow square is a big purple circle,961,0.001040582726326743,0.6682155132293701,0.002211896236985922,0,0,0,0,0.0,0,0,0
4720,right of a small black circle is a medium blue hexagon,above a small yellow square is a big purple circle,568,0.0017605633802816902,0.7252972722053528,0.0018313515465706587,0,0,0,1,0.14285714285714285,0,0,0
