row_index,true_label,predicted_label,true_rank,reciprocal_rank,cosine_similarity,mse,top1_hit,top5_hit,exact_sentence_match,attribute_overlap_count,attribute_overlap_ratio,relation_match,object_pair_match,full_structure_match
6561,a medium yellow circle is right of a medium pink diamond,right of a medium pink circle is a big green triangle,458,0.002183406113537118,0.7204073667526245,0.0014562116703018546,0,0,0,3,0.42857142857142855,1,0,0
4377,above a medium orange square is a big yellow diamond,a big green square can be seen below a small pink diamond,22,0.045454545454545456,0.8314169645309448,0.0008780371281318367,0,0,0,1,0.14285714285714285,0,0,0
62,a big orange square can be seen right of a small yellow square,left of a big pink circle is a big yellow square,54,0.018518518518518517,0.8190475106239319,0.0009424609015695751,0,0,0,2,0.2857142857142857,0,0,0
5094,the medium yellow triangle is positioned right of a medium pink triangle,above a medium pink triangle is a big green square,58,0.017241379310344827,0.8277789354324341,0.0008969844202511013,0,0,0,3,0.42857142857142855,0,0,0
4119,a small green diamond is right of a medium blue hexagon,the big yellow diamond is positioned left of a small green octagon,84,0.011904761904761904,0.7962450981140137,0.0010612240293994546,0,0,0,1,0.14285714285714285,0,0,0
8360,left of a big pink circle is a small orange circle,the small pink circle is positioned above a small green square,10,0.1,0.8458149433135986,0.000803047267254442,0,0,0,2,0.2857142857142857,0,0,0
2610,the medium pink diamond is positioned below a medium blue octagon,below a big green octagon is a medium pink square,153,0.006535947712418301,0.8200864791870117,0.0009370495099574327,0,0,0,4,0.5714285714285714,1,0,0
5847,above a small blue triangle is a small purple octagon,the big green triangle is positioned below a small blue octagon,22,0.045454545454545456,0.8794032335281372,0.0006281081004999578,0,0,0,2,0.2857142857142857,0,0,0
1693,right of a medium purple triangle is a medium blue diamond,above a big pink triangle is a medium blue diamond,27,0.037037037037037035,0.8707300424575806,0.0006732808542437851,0,0,0,4,0.5714285714285714,0,1,0
1068,the small black hexagon is positioned below a medium yellow square,a big green octagon can be seen right of a small pink square,267,0.003745318352059925,0.761438250541687,0.0012425095774233341,0,0,0,1,0.14285714285714285,0,0,0
6921,a big yellow circle can be seen above a medium blue triangle,right of a medium pink circle is a big green triangle,28,0.03571428571428571,0.8395929932594299,0.0008354531601071358,0,0,0,2,0.2857142857142857,0,0,0
8758,a big blue octagon can be seen above a medium purple diamond,a big yellow octagon is below a big pink diamond,15,0.06666666666666667,0.8944360613822937,0.0005498123937286437,0,0,0,3,0.42857142857142855,0,1,0
1862,a medium red octagon can be seen above a small black hexagon,the medium green octagon is positioned above a big pink octagon,159,0.006289308176100629,0.837317705154419,0.0008473034831695259,0,0,0,3,0.42857142857142855,1,0,0
7464,a small orange diamond is below a big pink diamond,a small pink diamond is above a big orange circle,55,0.01818181818181818,0.8618426322937012,0.0007195701473392546,0,0,0,3,0.42857142857142855,0,0,0
3289,a big orange circle is right of a small pink diamond,a big pink square is right of a small orange circle,41,0.024390243902439025,0.8134939074516296,0.0009713859180919826,0,0,0,3,0.42857142857142855,1,0,0
695,a small yellow circle is below a small orange diamond,a big orange circle is right of a small pink diamond,43,0.023255813953488372,0.8274124264717102,0.0008988942136056721,0,0,0,3,0.42857142857142855,0,1,0
8049,a big black triangle is above a medium pink diamond,below a big black triangle is a big pink diamond,5,0.2,0.8552973866462708,0.0007536590564996004,0,1,0,1,0.14285714285714285,0,0,0
9820,right of a big pink square is a big pink circle,the small pink circle is positioned above a small green square,14,0.07142857142857142,0.8397687077522278,0.0008345383685082197,0,0,0,3,0.42857142857142855,0,1,0
4366,the big purple octagon is positioned below a big blue triangle,a big pink triangle can be seen above a big blue octagon,31,0.03225806451612903,0.8817143440246582,0.0006160715711303055,0,0,0,3,0.42857142857142855,0,0,0
7940,a big pink hexagon can be seen right of a big black hexagon,a big green octagon can be seen right of a small pink square,300,0.0033333333333333335,0.7553342580795288,0.00127430132124573,0,0,0,2,0.2857142857142857,1,0,0
6216,left of a small blue hexagon is a small yellow diamond,a big green octagon can be seen right of a small pink square,479,0.0020876826722338203,0.7272000312805176,0.00142083375249058,0,0,0,1,0.14285714285714285,0,0,0
6486,a big red octagon can be seen below a small yellow circle,the big green circle is positioned right of a big orange octagon,33,0.030303030303030304,0.8747533559799194,0.0006523258634842932,0,0,0,1,0.14285714285714285,0,0,0
3876,a medium green hexagon is above a medium pink circle,below a small pink circle is a big red octagon,95,0.010526315789473684,0.7999600172042847,0.001041875104419887,0,0,0,2,0.2857142857142857,0,0,0
5731,the small red hexagon is positioned left of a medium green octagon,the big green octagon is positioned left of a small orange square,104,0.009615384615384616,0.8470814228057861,0.0007964511751197278,0,0,0,1,0.14285714285714285,1,0,0
6370,left of a big black octagon is a big pink octagon,the medium green octagon is positioned above a big pink octagon,19,0.05263157894736842,0.8899147510528564,0.0005733612342737615,0,0,0,3,0.42857142857142855,0,1,0
4430,the big purple circle is positioned left of a big red triangle,right of a medium pink circle is a big green triangle,12,0.08333333333333333,0.859607458114624,0.0007312113884836435,0,0,0,1,0.14285714285714285,0,0,0
3291,the small blue square is positioned right of a small yellow hexagon,a small green square can be seen right of a big purple circle,182,0.005494505494505495,0.7553435564041138,0.0012742523103952408,0,0,0,3,0.42857142857142855,1,0,0
2801,the small yellow circle is positioned right of a medium blue square,a medium green circle can be seen right of a small blue square,12,0.08333333333333333,0.8634626865386963,0.000711132597643882,0,0,0,4,0.5714285714285714,1,1,0
2433,a medium green square can be seen below a small green triangle,above a medium pink triangle is a big green square,5,0.2,0.8652003407478333,0.0007020816556178033,0,1,0,3,0.42857142857142855,0,1,0
6035,left of a small green triangle is a small pink diamond,above a big green octagon is a small red triangle,85,0.011764705882352941,0.7995356321334839,0.001044085598550737,0,0,0,2,0.2857142857142857,0,0,0
7333,the small yellow square is positioned right of a medium purple diamond,a medium green square is above a small pink diamond,52,0.019230769230769232,0.8499666452407837,0.0007814245764166117,0,0,0,2,0.2857142857142857,0,1,0
8093,below a medium purple triangle is a big green hexagon,above a big green octagon is a small red triangle,34,0.029411764705882353,0.8433654308319092,0.0008158049895428121,0,0,0,0,0.0,0,0,0
4958,above a big pink diamond is a small blue square,above a big pink diamond is a small blue square,1,1.0,0.8731018900871277,0.00066092872293666,1,1,1,7,1.0,1,1,1
6538,a small yellow hexagon can be seen right of a medium blue hexagon,a big green octagon can be seen right of a small pink square,631,0.001584786053882726,0.6894829273223877,0.0016172764590010047,0,0,0,1,0.14285714285714285,1,0,0
4590,right of a big black triangle is a small purple octagon,a small pink triangle is right of a big red octagon,12,0.08333333333333333,0.8878659009933472,0.0005840318626724184,0,0,0,3,0.42857142857142855,1,0,0
9418,the medium purple octagon is positioned right of a small yellow circle,a small orange circle is right of a medium green octagon,26,0.038461538461538464,0.8877217769622803,0.0005847822758369148,0,0,0,1,0.14285714285714285,1,0,0
1553,a medium yellow triangle can be seen right of a big orange diamond,left of a small green triangle is a small pink diamond,24,0.041666666666666664,0.8680557608604431,0.000687209190800786,0,0,0,0,0.0,0,0,0
5780,right of a small orange triangle is a small black diamond,the small green triangle is positioned right of a big black diamond,12,0.08333333333333333,0.8778274059295654,0.0006363156135194004,0,0,0,2,0.2857142857142857,1,0,0
8274,a big blue hexagon can be seen left of a medium purple hexagon,the small green hexagon is positioned right of a big pink octagon,319,0.003134796238244514,0.7783040404319763,0.001154666650108993,0,0,0,1,0.14285714285714285,0,0,0
8572,the big green circle is positioned below a small purple diamond,the big green circle is positioned below a small purple diamond,1,1.0,0.8878329992294312,0.0005842036916874349,1,1,1,7,1.0,1,1,1
2463,the medium blue triangle is positioned left of a medium orange hexagon,left of a big pink octagon is a small yellow triangle,209,0.004784688995215311,0.7705369591712952,0.0011951199267059565,0,0,0,2,0.2857142857142857,1,0,0
9898,the small purple circle is positioned below a big blue hexagon,the small pink circle is positioned right of a big yellow octagon,335,0.0029850746268656717,0.7547463774681091,0.001277362578548491,0,0,0,3,0.42857142857142855,0,0,0
6773,a medium green octagon can be seen right of a medium purple diamond,left of a small green octagon is a big red diamond,13,0.07692307692307693,0.8828785419464111,0.0006100079626776278,0,0,0,0,0.0,0,0,0
6166,the big blue circle is positioned left of a big green octagon,the big blue circle is positioned left of a big green octagon,1,1.0,0.9171888828277588,0.0004313088720664382,1,1,1,7,1.0,1,1,1
8715,below a medium yellow circle is a small pink diamond,below a small pink circle is a big red octagon,247,0.004048582995951417,0.7596555948257446,0.001251794514246285,0,0,0,2,0.2857142857142857,1,0,0
6471,left of a big yellow octagon is a big purple diamond,right of a big yellow octagon is a big pink diamond,7,0.14285714285714285,0.8703756928443909,0.0006751264445483685,0,0,0,5,0.7142857142857143,0,1,0
7294,a big purple hexagon is right of a small red square,a big green octagon can be seen right of a small pink square,137,0.0072992700729927005,0.79764324426651,0.0010539417853578925,0,0,0,4,0.5714285714285714,1,0,0
6552,the medium blue triangle is positioned below a medium blue diamond,above a big pink triangle is a medium blue diamond,64,0.015625,0.8229070901870728,0.0009223592933267355,0,0,0,2,0.2857142857142857,0,0,0
2527,a medium blue square is right of a big black hexagon,left of a big blue octagon is a small red square,73,0.0136986301369863,0.8028573393821716,0.0010267850011587143,0,0,0,2,0.2857142857142857,0,0,0
630,a small yellow square can be seen right of a big black square,a big green square can be seen right of a big pink square,53,0.018867924528301886,0.8147693276405334,0.0009647435508668423,0,0,0,4,0.5714285714285714,1,1,0
1053,a medium black circle can be seen right of a medium black triangle,right of a medium pink circle is a big green triangle,91,0.01098901098901099,0.7995507717132568,0.0010440064361318946,0,0,0,2,0.2857142857142857,1,0,0
2198,right of a big orange square is a medium pink triangle,above a medium pink triangle is a big green square,3,0.3333333333333333,0.8781828880310059,0.0006344642606563866,0,1,0,0,0.0,0,0,0
4127,a big purple square can be seen above a medium red square,a medium pink square can be seen above a big red triangle,54,0.018518518518518517,0.8149305582046509,0.0009639037889428437,0,0,0,3,0.42857142857142855,1,0,0
135,the small blue octagon is positioned left of a small red circle,below a small pink circle is a big red octagon,27,0.037037037037037035,0.8656570911407471,0.0006997030577622354,0,0,0,3,0.42857142857142855,0,1,0
127,the small orange diamond is positioned below a big purple square,a big green square can be seen below a small pink diamond,31,0.03225806451612903,0.8573696613311768,0.0007428671233355999,0,0,0,1,0.14285714285714285,1,0,0
9227,a big blue triangle is right of a big green triangle,above a medium pink triangle is a big green square,6,0.16666666666666666,0.8571697473526001,0.0007439074688591063,0,0,0,2,0.2857142857142857,0,0,0
1731,a big blue octagon can be seen above a small red triangle,a big pink triangle can be seen above a big blue octagon,20,0.05,0.8921337127685547,0.0005618041031993926,0,0,0,2,0.2857142857142857,1,0,0
2540,a medium blue octagon can be seen below a small orange triangle,the medium green triangle is positioned right of a big orange octagon,33,0.030303030303030304,0.8760793209075928,0.0006454203394241631,0,0,0,2,0.2857142857142857,0,0,0
169,left of a small purple square is a medium orange circle,a big pink square is right of a small orange circle,18,0.05555555555555555,0.8514237999916077,0.0007738347048871219,0,0,0,1,0.14285714285714285,0,0,0
1737,the small blue square is positioned below a big red hexagon,a big green octagon can be seen right of a small pink square,158,0.006329113924050633,0.7741684913635254,0.001176206162199378,0,0,0,0,0.0,0,0,0
1834,a big pink square can be seen below a small green square,the small pink circle is positioned above a small green square,11,0.09090909090909091,0.8530983924865723,0.0007651125197298825,0,0,0,4,0.5714285714285714,0,0,0
5596,a medium pink square can be seen above a big red triangle,above a medium pink triangle is a big green square,35,0.02857142857142857,0.8378118276596069,0.000844730471726507,0,0,0,3,0.42857142857142855,1,1,0
3655,above a medium red hexagon is a big yellow hexagon,below a big green octagon is a medium pink square,489,0.002044989775051125,0.7220339179039001,0.0014477410586550832,0,0,0,0,0.0,0,0,0
3314,a medium black square can be seen right of a medium pink circle,right of a small black circle is a big pink square,3,0.3333333333333333,0.8640813827514648,0.0007079096394591033,0,1,0,3,0.42857142857142855,1,1,0
7156,left of a medium pink hexagon is a big purple triangle,right of a medium pink circle is a big green triangle,174,0.005747126436781609,0.7778379321098328,0.0011570941423997283,0,0,0,4,0.5714285714285714,0,0,0
9250,the big purple octagon is positioned below a small purple diamond,a big yellow octagon is below a big pink diamond,8,0.125,0.8883542418479919,0.0005814884207211435,0,0,0,4,0.5714285714285714,1,1,0
7675,a small orange square can be seen below a medium green hexagon,below a big green octagon is a medium pink square,109,0.009174311926605505,0.7930073738098145,0.0010780864395201206,0,0,0,3,0.42857142857142855,1,0,0
2196,a big yellow square is below a big orange circle,the small pink circle is positioned above a small green square,20,0.05,0.8303828835487366,0.0008834226173348725,0,0,0,0,0.0,0,0,0
3865,a medium blue diamond can be seen above a big green triangle,the big green diamond is positioned above a small blue triangle,20,0.05,0.8374764323234558,0.0008464769925922155,0,0,0,3,0.42857142857142855,1,1,0
1749,the small red diamond is positioned left of a medium green diamond,a medium pink diamond is right of a big green circle,4,0.25,0.8972986936569214,0.0005349029670469463,0,1,0,2,0.2857142857142857,0,0,0
4426,right of a big black diamond is a medium yellow circle,a big orange circle is right of a small pink diamond,8,0.125,0.8617522716522217,0.0007200408144854009,0,0,0,3,0.42857142857142855,1,1,0
2944,a medium purple triangle is left of a small purple octagon,a small pink triangle is right of a big red octagon,26,0.038461538461538464,0.8782835602760315,0.0006339400424621999,0,0,0,2,0.2857142857142857,0,1,0
6624,a big black octagon can be seen left of a big orange hexagon,the big green octagon is positioned left of a small orange square,82,0.012195121951219513,0.8557504415512085,0.0007512997835874557,0,0,0,4,0.5714285714285714,1,0,0
6305,right of a medium orange diamond is a small black circle,a big orange circle is right of a small pink diamond,33,0.030303030303030304,0.844928503036499,0.0008076636586338282,0,0,0,3,0.42857142857142855,1,1,0
1732,right of a small red circle is a big orange octagon,the big green circle is positioned right of a big orange octagon,6,0.16666666666666666,0.9048557281494141,0.0004955427721142769,0,0,0,2,0.2857142857142857,1,0,0
4906,the big green square is positioned below a medium blue diamond,a big green square can be seen below a small pink diamond,3,0.3333333333333333,0.8687878251075745,0.0006833967636339366,0,1,0,5,0.7142857142857143,1,1,0
2393,a small pink hexagon can be seen right of a big black octagon,the big green octagon is positioned left of a small orange square,178,0.0056179775280898875,0.8223171830177307,0.0009254314354620874,0,0,0,0,0.0,0,0,0
9881,a big blue triangle can be seen below a big red hexagon,a big pink triangle can be seen above a big blue octagon,96,0.010416666666666666,0.8014494180679321,0.0010341181186959147,0,0,0,3,0.42857142857142855,0,0,0
4578,the small blue octagon is positioned below a big orange circle,the big blue circle is positioned left of a big green octagon,10,0.1,0.8932569026947021,0.00055595365120098,0,0,0,2,0.2857142857142857,0,0,0
7700,a big purple square can be seen above a medium pink diamond,a big green square can be seen below a small pink diamond,9,0.1111111111111111,0.8457158803939819,0.0008035635692067444,0,0,0,4,0.5714285714285714,0,1,0
4112,a big green octagon can be seen left of a medium red square,a big green octagon can be seen right of a small pink square,3,0.3333333333333333,0.8986840844154358,0.0005276875454001129,0,1,0,4,0.5714285714285714,0,1,0
6604,below a small blue square is a big yellow circle,the big yellow circle is positioned left of a medium blue square,2,0.5,0.8834723234176636,0.000606914923992008,0,1,0,5,0.7142857142857143,0,1,0
2522,the medium blue diamond is positioned above a small blue octagon,a big yellow octagon is below a big pink diamond,133,0.007518796992481203,0.8276268839836121,0.000897776975762099,0,0,0,0,0.0,0,0,0
1925,a medium blue circle can be seen above a small orange octagon,a medium yellow circle is above a big pink octagon,10,0.1,0.858142614364624,0.0007388408412225544,0,0,0,4,0.5714285714285714,1,1,0
1165,a small black triangle can be seen left of a medium red square,above a medium pink triangle is a big green square,17,0.058823529411764705,0.8449883460998535,0.0008073527715168893,0,0,0,1,0.14285714285714285,0,0,0
5707,right of a big yellow circle is a big pink hexagon,the small pink circle is positioned above a small green square,112,0.008928571428571428,0.7871054410934448,0.001108826487325132,0,0,0,1,0.14285714285714285,0,0,0
3042,left of a small red hexagon is a big black circle,below a small pink circle is a big red octagon,274,0.0036496350364963502,0.7669115662574768,0.0012140022590756416,0,0,0,2,0.2857142857142857,0,0,0
2882,a medium green diamond can be seen below a small blue square,a big green square can be seen below a small pink diamond,15,0.06666666666666667,0.859241783618927,0.0007331157685257494,0,0,0,3,0.42857142857142855,1,0,0
8968,the small green triangle is positioned left of a small green octagon,above a big green octagon is a small red triangle,3,0.3333333333333333,0.9074940085411072,0.00048180180601775646,0,1,0,4,0.5714285714285714,0,1,0
9139,a medium red hexagon can be seen above a small green octagon,the medium green octagon is positioned above a big pink octagon,125,0.008,0.8336012363433838,0.0008666607900522649,0,0,0,3,0.42857142857142855,1,0,0
9121,a small black circle can be seen above a big pink triangle,right of a medium pink circle is a big green triangle,3,0.3333333333333333,0.8808014988899231,0.0006208257400430739,0,1,0,1,0.14285714285714285,0,0,0
3037,a small blue octagon is right of a small pink circle,the big blue circle is positioned left of a big green octagon,4,0.25,0.8943422436714172,0.0005503013962879777,0,1,0,1,0.14285714285714285,0,0,0
3121,a small black square can be seen above a medium purple octagon,below a big green octagon is a medium pink square,40,0.025,0.8646165132522583,0.0007051227148622274,0,0,0,2,0.2857142857142857,0,1,0
880,a medium purple octagon is below a small green diamond,the medium green octagon is positioned above a big pink octagon,21,0.047619047619047616,0.8676551580429077,0.0006892966921441257,0,0,0,2,0.2857142857142857,0,0,0
2240,a big red diamond is left of a small orange square,the big green diamond is positioned right of a small orange square,22,0.045454545454545456,0.8685089945793152,0.0006848492776043713,0,0,0,5,0.7142857142857143,0,1,0
3691,a big blue circle can be seen below a medium red hexagon,a medium yellow circle is above a big pink octagon,235,0.00425531914893617,0.7801369428634644,0.0011451207101345062,0,0,0,1,0.14285714285714285,0,0,0
6951,a medium red diamond is below a medium black octagon,the medium pink octagon is positioned left of a big black diamond,47,0.02127659574468085,0.8559861183166504,0.0007500723004341125,0,0,0,2,0.2857142857142857,0,0,0
4733,a big orange circle can be seen right of a small purple octagon,the big green circle is positioned right of a big orange octagon,3,0.3333333333333333,0.893794059753418,0.0005531558417715132,0,1,0,4,0.5714285714285714,1,1,0
6318,a big orange diamond is right of a big green octagon,a big orange diamond is right of a big green octagon,1,1.0,0.9242766499519348,0.00039439345709979534,1,1,1,7,1.0,1,1,1
7579,right of a small purple circle is a big blue circle,the big blue circle is positioned left of a big green octagon,62,0.016129032258064516,0.817927360534668,0.0009482954046688974,0,0,0,3,0.42857142857142855,0,0,0
2903,a big yellow circle is left of a big red hexagon,below a small pink circle is a big red octagon,181,0.0055248618784530384,0.7863096594810486,0.001112970756366849,0,0,0,1,0.14285714285714285,0,0,0
5865,below a big blue circle is a small black square,the small pink circle is positioned above a small green square,11,0.09090909090909091,0.8485842347145081,0.0007886246894486248,0,0,0,1,0.14285714285714285,0,0,0
4845,above a medium yellow diamond is a small purple triangle,above a medium pink triangle is a big green square,92,0.010869565217391304,0.8084977269172668,0.0009974079439416528,0,0,0,2,0.2857142857142857,1,0,0
6244,a small orange square is below a medium red triangle,above a medium pink triangle is a big green square,23,0.043478260869565216,0.8506031036376953,0.000778108777012676,0,0,0,3,0.42857142857142855,0,1,0
5287,above a medium blue diamond is a medium orange square,a big green square can be seen below a small pink diamond,104,0.009615384615384616,0.8010639548301697,0.001036125235259533,0,0,0,2,0.2857142857142857,0,1,0
1725,a big green octagon is below a small purple circle,the big green circle is positioned right of a big orange octagon,3,0.3333333333333333,0.8983392119407654,0.000529483484569937,0,1,0,2,0.2857142857142857,0,0,0
7374,right of a medium blue triangle is a medium yellow hexagon,left of a big pink octagon is a small yellow triangle,287,0.003484320557491289,0.7306579947471619,0.0014028236037120223,0,0,0,1,0.14285714285714285,0,0,0
1825,a big purple triangle can be seen below a medium blue triangle,a small pink triangle is below a big green triangle,14,0.07142857142857142,0.8540717959403992,0.0007600428070873022,0,0,0,3,0.42857142857142855,1,1,0
5953,a medium green octagon is left of a small red circle,the big green circle is positioned right of a big orange octagon,5,0.2,0.8862327337265015,0.0005925372242927551,0,1,0,1,0.14285714285714285,0,0,0
8236,a small red square is above a medium yellow octagon,below a big green octagon is a medium pink square,36,0.027777777777777776,0.8375126719474792,0.0008462886908091605,0,0,0,2,0.2857142857142857,0,1,0
4957,a big purple triangle is left of a big black hexagon,a small pink triangle is right of a big red octagon,84,0.011904761904761904,0.8080520033836365,0.0009997299639508128,0,0,0,2,0.2857142857142857,0,0,0
2785,a medium orange diamond is above a medium pink triangle,the big orange triangle is positioned right of a medium pink diamond,16,0.0625,0.8786079287528992,0.000632250274065882,0,0,0,3,0.42857142857142855,0,0,0
7023,above a small orange triangle is a big purple hexagon,the small pink triangle is positioned right of a big pink octagon,111,0.009009009009009009,0.8003447651863098,0.0010398711310699582,0,0,0,0,0.0,0,0,0
4745,the small black octagon is positioned left of a big orange circle,the big green circle is positioned right of a big orange octagon,4,0.25,0.8910931348800659,0.0005672232946380973,0,1,0,2,0.2857142857142857,0,0,0
9644,the big black triangle is positioned left of a medium red octagon,the medium green triangle is positioned right of a big orange octagon,19,0.05263157894736842,0.8845688104629517,0.0006012045778334141,0,0,0,2,0.2857142857142857,0,1,0
5513,a medium green hexagon is right of a big red diamond,left of a small green octagon is a big red diamond,56,0.017857142857142856,0.8515389561653137,0.0007732349331490695,0,0,0,0,0.0,0,0,0
1958,a big purple diamond can be seen below a medium purple triangle,below a big black triangle is a big pink diamond,19,0.05263157894736842,0.8823049664497375,0.000612995179835707,0,0,0,4,0.5714285714285714,1,1,0
2298,a medium pink circle can be seen left of a medium orange circle,a big pink square is right of a small orange circle,26,0.038461538461538464,0.8304204940795898,0.0008832269813865423,0,0,0,3,0.42857142857142855,0,0,0
6438,a small orange octagon can be seen right of a medium orange hexagon,the big green octagon is positioned left of a small orange square,234,0.004273504273504274,0.780842661857605,0.0011414450127631426,0,0,0,2,0.2857142857142857,0,0,0
8119,the medium purple diamond is positioned below a small black square,a medium green square is above a small pink diamond,45,0.022222222222222223,0.8538162708282471,0.0007613739580847323,0,0,0,2,0.2857142857142857,0,0,0
6827,a medium yellow diamond can be seen left of a medium green triangle,above a medium pink triangle is a big green square,107,0.009345794392523364,0.7836349606513977,0.001126901595853269,0,0,0,2,0.2857142857142857,0,0,0
7822,right of a medium red triangle is a big purple diamond,the big orange triangle is positioned right of a medium pink diamond,13,0.07692307692307693,0.8937405943870544,0.0005534341908060014,0,0,0,3,0.42857142857142855,1,0,0
5203,a medium orange octagon can be seen below a big blue hexagon,the big green octagon is positioned left of a small orange square,120,0.008333333333333333,0.8486686944961548,0.0007881839410401881,0,0,0,1,0.14285714285714285,0,0,0
1773,above a medium black hexagon is a small black triangle,above a big green octagon is a small red triangle,184,0.005434782608695652,0.7676920890808105,0.0012099378509446979,0,0,0,3,0.42857142857142855,1,0,0
718,a small blue octagon can be seen left of a medium blue triangle,left of a big blue triangle is a medium green octagon,29,0.034482758620689655,0.8680593967437744,0.0006871913210488856,0,0,0,4,0.5714285714285714,1,1,0
1794,a small black diamond is below a small red circle,the big green circle is positioned below a small purple diamond,62,0.016129032258064516,0.8214442729949951,0.0009299783851020038,0,0,0,2,0.2857142857142857,1,0,0
2789,a small purple square can be seen right of a small orange circle,the small pink circle is positioned above a small green square,21,0.047619047619047616,0.8399585485458374,0.000833549362141639,0,0,0,2,0.2857142857142857,0,0,0
6586,left of a small pink circle is a small red octagon,below a small pink circle is a big red octagon,14,0.07142857142857142,0.8778459429740906,0.0006362197455018759,0,0,0,5,0.7142857142857143,0,1,0
1027,the medium black square is positioned below a small yellow circle,the small pink circle is positioned above a small green square,44,0.022727272727272728,0.8063538074493408,0.0010085741523653269,0,0,0,1,0.14285714285714285,0,0,0
3211,a big yellow diamond is right of a big green octagon,a big yellow diamond is right of a big green octagon,1,1.0,0.8879224061965942,0.0005837372737005353,1,1,1,7,1.0,1,1,1
8231,a medium black hexagon is below a medium blue diamond,a big yellow octagon is below a big pink diamond,371,0.0026954177897574125,0.7586376667022705,0.00125709583517164,0,0,0,2,0.2857142857142857,1,0,0
