row_index,true_label,predicted_label,true_rank,reciprocal_rank,cosine_similarity,mse,top1_hit,top5_hit,exact_sentence_match,attribute_overlap_count,attribute_overlap_ratio,relation_match,object_pair_match,full_structure_match
9756,the medium pink triangle is positioned left of a small black triangle,a small purple triangle can be seen right of a big orange circle,505,0.0019801980198019802,0.8693970441818237,0.00034011201933026314,0,0,0,1,0.14285714285714285,0,0,0
3308,a big red diamond is left of a medium orange square,a small purple triangle can be seen right of a big orange circle,167,0.005988023952095809,0.8962690830230713,0.00027013273211196065,0,0,0,1,0.14285714285714285,0,0,0
5485,a small yellow circle is left of a big yellow diamond,a small purple triangle can be seen right of a big orange circle,63,0.015873015873015872,0.9081448316574097,0.0002392064343439415,0,0,0,2,0.2857142857142857,0,0,0
2499,a medium pink diamond can be seen above a big yellow circle,a small purple triangle can be seen right of a big orange circle,480,0.0020833333333333333,0.8686955571174622,0.00034193904139101505,0,0,0,2,0.2857142857142857,0,0,0
355,the big pink hexagon is positioned below a big orange triangle,a medium purple triangle can be seen right of a big blue octagon,248,0.004032258064516129,0.8885255455970764,0.00029029828147031367,0,0,0,1,0.14285714285714285,0,0,0
3868,the medium orange hexagon is positioned above a small black circle,a small purple triangle can be seen right of a big orange circle,848,0.0011792452830188679,0.8359748125076294,0.0004271489742677659,0,0,0,1,0.14285714285714285,0,0,0
422,the big purple octagon is positioned right of a small green hexagon,a small pink triangle is right of a big red octagon,100,0.01,0.9070917367935181,0.00024194875732064247,0,0,0,1,0.14285714285714285,1,0,0
6845,a medium red diamond is left of a small yellow hexagon,a medium purple triangle can be seen right of a big blue octagon,553,0.0018083182640144665,0.8722216486930847,0.0003327562881167978,0,0,0,1,0.14285714285714285,0,0,0
7102,a big orange triangle is left of a medium green hexagon,a big yellow circle can be seen right of a medium red triangle,42,0.023809523809523808,0.911599338054657,0.00023021020751912147,0,0,0,2,0.2857142857142857,0,0,0
4121,above a small green triangle is a small yellow octagon,a small purple triangle can be seen right of a big orange circle,816,0.0012254901960784314,0.831343948841095,0.00043920832104049623,0,0,0,1,0.14285714285714285,0,0,0
2778,left of a medium blue hexagon is a medium orange triangle,a big yellow circle can be seen right of a medium red triangle,593,0.0016863406408094434,0.8676551580429077,0.00034464840427972376,0,0,0,1,0.14285714285714285,0,0,0
3489,the medium black triangle is positioned below a big black triangle,a small purple triangle can be seen right of a big orange circle,573,0.0017452006980802793,0.859778881072998,0.0003651593578979373,0,0,0,2,0.2857142857142857,0,0,0
6561,a medium yellow circle is right of a medium pink diamond,a small purple triangle can be seen right of a big orange circle,510,0.00196078431372549,0.8691513538360596,0.0003407518088351935,0,0,0,1,0.14285714285714285,1,0,0
4377,above a medium orange square is a big yellow diamond,a small purple triangle can be seen right of a big orange circle,479,0.0020876826722338203,0.866713285446167,0.0003471009840723127,0,0,0,1,0.14285714285714285,0,0,0
62,a big orange square can be seen right of a small yellow square,a big yellow circle can be seen right of a medium red triangle,184,0.005434782608695652,0.8920820355415344,0.0002810365112964064,0,0,0,2,0.2857142857142857,1,0,0
5094,the medium yellow triangle is positioned right of a medium pink triangle,a big yellow circle can be seen right of a medium red triangle,476,0.0021008403361344537,0.8717765808105469,0.00033391520264558494,0,0,0,4,0.5714285714285714,1,0,0
4119,a small green diamond is right of a medium blue hexagon,a big yellow circle can be seen right of a medium red triangle,390,0.002564102564102564,0.8814752101898193,0.0003086586657445878,0,0,0,2,0.2857142857142857,1,0,0
8360,left of a big pink circle is a small orange circle,a small purple triangle can be seen right of a big orange circle,87,0.011494252873563218,0.9061957597732544,0.0002442818076815456,0,0,0,3,0.42857142857142855,0,0,0
2610,the medium pink diamond is positioned below a medium blue octagon,a big blue octagon can be seen above a small red triangle,998,0.001002004008016032,0.7563694715499878,0.0006344546563923359,0,0,0,0,0.0,0,0,0
5847,above a small blue triangle is a small purple octagon,a small purple triangle can be seen right of a big orange circle,740,0.0013513513513513514,0.8504409193992615,0.00038947720895521343,0,0,0,2,0.2857142857142857,0,0,0
1693,right of a medium purple triangle is a medium blue diamond,a small purple triangle can be seen right of a big orange circle,565,0.0017699115044247787,0.8674756288528442,0.00034511578269302845,0,0,0,1,0.14285714285714285,1,0,0
1068,the small black hexagon is positioned below a medium yellow square,a medium purple triangle can be seen right of a big blue octagon,934,0.0010706638115631692,0.8148295879364014,0.0004822145856451243,0,0,0,0,0.0,0,0,0
6921,a big yellow circle can be seen above a medium blue triangle,a small purple triangle can be seen right of a big orange circle,24,0.041666666666666664,0.9165547490119934,0.0002173054381273687,0,0,0,0,0.0,0,0,0
8758,a big blue octagon can be seen above a medium purple diamond,a big blue octagon can be seen above a small red triangle,244,0.004098360655737705,0.8910776972770691,0.00028365207253955305,0,0,0,4,0.5714285714285714,1,0,0
1862,a medium red octagon can be seen above a small black hexagon,a small pink triangle is right of a big red octagon,286,0.0034965034965034965,0.8829938769340515,0.00030470339697785676,0,0,0,0,0.0,0,0,0
7464,a small orange diamond is below a big pink diamond,a small purple triangle can be seen right of a big orange circle,429,0.002331002331002331,0.8686587810516357,0.0003420343855395913,0,0,0,2,0.2857142857142857,0,0,0
3289,a big orange circle is right of a small pink diamond,a small purple triangle can be seen right of a big orange circle,283,0.0035335689045936395,0.8872783780097961,0.00029354600701481104,0,0,0,1,0.14285714285714285,1,0,0
695,a small yellow circle is below a small orange diamond,a small purple triangle can be seen right of a big orange circle,535,0.001869158878504673,0.8633309602737427,0.00035590908373706043,0,0,0,2,0.2857142857142857,0,0,0
8049,a big black triangle is above a medium pink diamond,a small purple triangle can be seen right of a big orange circle,480,0.0020833333333333333,0.8686280250549316,0.0003421149158384651,0,0,0,1,0.14285714285714285,0,0,0
9820,right of a big pink square is a big pink circle,a big yellow circle can be seen right of a medium red triangle,442,0.0022624434389140274,0.8728283047676086,0.00033117670682258904,0,0,0,3,0.42857142857142855,1,0,0
4366,the big purple octagon is positioned below a big blue triangle,a medium purple triangle can be seen right of a big blue octagon,69,0.014492753623188406,0.9093044400215149,0.00023618673731107265,0,0,0,3,0.42857142857142855,0,0,0
7940,a big pink hexagon can be seen right of a big black hexagon,a big red circle is left of a big pink hexagon,489,0.002044989775051125,0.8737145662307739,0.00032886877306737006,0,0,0,3,0.42857142857142855,0,0,0
6216,left of a small blue hexagon is a small yellow diamond,a medium purple triangle can be seen right of a big blue octagon,469,0.0021321961620469083,0.8757995963096619,0.00032343852217309177,0,0,0,1,0.14285714285714285,0,0,0
6486,a big red octagon can be seen below a small yellow circle,a small pink triangle is right of a big red octagon,19,0.05263157894736842,0.9241549372673035,0.00019751333456952125,0,0,0,0,0.0,0,0,0
3876,a medium green hexagon is above a medium pink circle,a big yellow circle can be seen right of a medium red triangle,751,0.0013315579227696406,0.8484386801719666,0.0003946911310777068,0,0,0,1,0.14285714285714285,0,0,0
5731,the small red hexagon is positioned left of a medium green octagon,a medium purple triangle can be seen right of a big blue octagon,560,0.0017857142857142857,0.8689173460006714,0.00034136130125261843,0,0,0,1,0.14285714285714285,0,0,0
6370,left of a big black octagon is a big pink octagon,a small pink triangle is right of a big red octagon,320,0.003125,0.8855202198028564,0.000298124534310773,0,0,0,3,0.42857142857142855,0,0,0
4430,the big purple circle is positioned left of a big red triangle,a small purple triangle can be seen right of a big orange circle,7,0.14285714285714285,0.9198219180107117,0.00020879723888356239,0,0,0,2,0.2857142857142857,0,0,0
3291,the small blue square is positioned right of a small yellow hexagon,a small purple triangle can be seen right of a big orange circle,481,0.002079002079002079,0.8717147707939148,0.0003340763505548239,0,0,0,2,0.2857142857142857,1,0,0
2801,the small yellow circle is positioned right of a medium blue square,a small purple triangle can be seen right of a big orange circle,33,0.030303030303030304,0.9118215441703796,0.0002296316670253873,0,0,0,2,0.2857142857142857,1,0,0
2433,a medium green square can be seen below a small green triangle,a small purple triangle can be seen right of a big orange circle,358,0.002793296089385475,0.8780098557472229,0.00031768306507728994,0,0,0,0,0.0,0,0,0
6035,left of a small green triangle is a small pink diamond,a small purple triangle can be seen right of a big orange circle,550,0.0018181818181818182,0.8656877279281616,0.00034977143513970077,0,0,0,1,0.14285714285714285,0,0,0
7333,the small yellow square is positioned right of a medium purple diamond,a small purple triangle can be seen right of a big orange circle,269,0.0037174721189591076,0.888859748840332,0.0002894278441090137,0,0,0,2,0.2857142857142857,1,0,0
8093,below a medium purple triangle is a big green hexagon,a medium purple triangle can be seen right of a big blue octagon,216,0.004629629629629629,0.8911257982254028,0.00028352640219964087,0,0,0,0,0.0,0,0,0
4958,above a big pink diamond is a small blue square,a small purple triangle can be seen right of a big orange circle,729,0.0013717421124828531,0.8428376317024231,0.00040927724330686033,0,0,0,2,0.2857142857142857,0,0,0
6538,a small yellow hexagon can be seen right of a medium blue hexagon,a medium purple triangle can be seen right of a big blue octagon,616,0.0016233766233766235,0.8621124029159546,0.00035908259451389313,0,0,0,2,0.2857142857142857,1,0,0
4590,right of a big black triangle is a small purple octagon,a medium purple triangle can be seen right of a big blue octagon,208,0.004807692307692308,0.8967435956001282,0.0002688970707822591,0,0,0,3,0.42857142857142855,1,0,0
9418,the medium purple octagon is positioned right of a small yellow circle,a small pink triangle is right of a big red octagon,87,0.011494252873563218,0.908279299736023,0.00023885634436737746,0,0,0,1,0.14285714285714285,1,0,0
1553,a medium yellow triangle can be seen right of a big orange diamond,a small purple triangle can be seen right of a big orange circle,35,0.02857142857142857,0.9116255044937134,0.0002301421045558527,0,0,0,4,0.5714285714285714,1,0,0
5780,right of a small orange triangle is a small black diamond,a small purple triangle can be seen right of a big orange circle,508,0.001968503937007874,0.8711987137794495,0.0003354203363414854,0,0,0,3,0.42857142857142855,1,0,0
8274,a big blue hexagon can be seen left of a medium purple hexagon,a medium purple triangle can be seen right of a big blue octagon,521,0.0019193857965451055,0.8720732927322388,0.0003331426705699414,0,0,0,0,0.0,0,0,0
8572,the big green circle is positioned below a small purple diamond,a small purple triangle can be seen right of a big orange circle,239,0.0041841004184100415,0.8888740539550781,0.0002893908240366727,0,0,0,0,0.0,0,0,0
2463,the medium blue triangle is positioned left of a medium orange hexagon,a medium purple triangle can be seen right of a big blue octagon,396,0.0025252525252525255,0.8851253390312195,0.00029915268532931805,0,0,0,2,0.2857142857142857,0,0,0
9898,the small purple circle is positioned below a big blue hexagon,a medium purple triangle can be seen right of a big blue octagon,190,0.005263157894736842,0.8940890431404114,0.0002758096670731902,0,0,0,3,0.42857142857142855,0,0,0
6773,a medium green octagon can be seen right of a medium purple diamond,a medium purple triangle can be seen right of a big blue octagon,544,0.001838235294117647,0.8768063187599182,0.00032081687822937965,0,0,0,2,0.2857142857142857,1,0,0
6166,the big blue circle is positioned left of a big green octagon,a big blue octagon can be seen above a small red triangle,8,0.125,0.9240231513977051,0.00019785643962677568,0,0,0,2,0.2857142857142857,0,0,0
8715,below a medium yellow circle is a small pink diamond,a small purple triangle can be seen right of a big orange circle,725,0.001379310344827586,0.8418598771095276,0.0004118233628105372,0,0,0,2,0.2857142857142857,0,0,0
6471,left of a big yellow octagon is a big purple diamond,a small purple triangle can be seen right of a big orange circle,374,0.00267379679144385,0.8846794962882996,0.000300313753541559,0,0,0,2,0.2857142857142857,0,0,0
7294,a big purple hexagon is right of a small red square,a medium purple triangle can be seen right of a big blue octagon,293,0.0034129692832764505,0.8881233930587769,0.00029134558280929923,0,0,0,2,0.2857142857142857,1,0,0
6552,the medium blue triangle is positioned below a medium blue diamond,a small purple triangle can be seen right of a big orange circle,502,0.00199203187250996,0.8636226654052734,0.0003551495319698006,0,0,0,1,0.14285714285714285,0,0,0
2527,a medium blue square is right of a big black hexagon,a big yellow circle can be seen right of a medium red triangle,269,0.0037174721189591076,0.8862249255180359,0.00029628942138515413,0,0,0,1,0.14285714285714285,1,0,0
630,a small yellow square can be seen right of a big black square,a big yellow circle can be seen right of a medium red triangle,101,0.009900990099009901,0.8992704153060913,0.0002623166947159916,0,0,0,2,0.2857142857142857,1,0,0
1053,a medium black circle can be seen right of a medium black triangle,a small purple triangle can be seen right of a big orange circle,733,0.001364256480218281,0.8444235324859619,0.00040514717693440616,0,0,0,1,0.14285714285714285,1,0,0
2198,right of a big orange square is a medium pink triangle,a big yellow circle can be seen right of a medium red triangle,284,0.0035211267605633804,0.8835106492042542,0.0003033578977920115,0,0,0,1,0.14285714285714285,1,0,0
4127,a big purple square can be seen above a medium red square,a big yellow circle can be seen right of a medium red triangle,293,0.0034129692832764505,0.8827350735664368,0.00030537776183336973,0,0,0,3,0.42857142857142855,0,0,0
135,the small blue octagon is positioned left of a small red circle,a small purple triangle can be seen right of a big orange circle,89,0.011235955056179775,0.905468225479126,0.00024617675808258355,0,0,0,2,0.2857142857142857,0,0,0
127,the small orange diamond is positioned below a big purple square,a small purple triangle can be seen right of a big orange circle,396,0.0025252525252525255,0.8737031817436218,0.00032889784779399633,0,0,0,2,0.2857142857142857,0,0,0
9227,a big blue triangle is right of a big green triangle,a small purple triangle can be seen right of a big orange circle,507,0.0019723865877712033,0.8663410544395447,0.00034806993789970875,0,0,0,3,0.42857142857142855,1,0,0
1731,a big blue octagon can be seen above a small red triangle,a big blue octagon can be seen above a small red triangle,1,1.0,0.923644483089447,0.0001988423173315823,1,1,1,7,1.0,1,1,1
2540,a medium blue octagon can be seen below a small orange triangle,a medium purple triangle can be seen right of a big blue octagon,190,0.005263157894736842,0.8951120376586914,0.0002731461136136204,0,0,0,1,0.14285714285714285,0,0,0
169,left of a small purple square is a medium orange circle,a small purple triangle can be seen right of a big orange circle,285,0.0035087719298245615,0.8889563679695129,0.0002891761832870543,0,0,0,0,0.0,0,0,0
1737,the small blue square is positioned below a big red hexagon,a big yellow circle can be seen right of a medium red triangle,270,0.003703703703703704,0.8899064064025879,0.000286702299490571,0,0,0,1,0.14285714285714285,0,0,0
1834,a big pink square can be seen below a small green square,a big yellow circle can be seen right of a medium red triangle,264,0.003787878787878788,0.886876106262207,0.0002945933665614575,0,0,0,1,0.14285714285714285,0,0,0
5596,a medium pink square can be seen above a big red triangle,a small purple triangle can be seen right of a big orange circle,178,0.0056179775280898875,0.8941724896430969,0.0002755928144324571,0,0,0,1,0.14285714285714285,0,0,0
3655,above a medium red hexagon is a big yellow hexagon,a medium purple triangle can be seen right of a big blue octagon,705,0.0014184397163120568,0.8515533208847046,0.00038658009725622833,0,0,0,0,0.0,0,0,0
3314,a medium black square can be seen right of a medium pink circle,a big yellow circle can be seen right of a medium red triangle,341,0.002932551319648094,0.8826140761375427,0.0003056924033444375,0,0,0,2,0.2857142857142857,1,0,0
7156,left of a medium pink hexagon is a big purple triangle,a big yellow circle can be seen right of a medium red triangle,381,0.0026246719160104987,0.8857604265213013,0.000297499296721071,0,0,0,2,0.2857142857142857,0,0,0
9250,the big purple octagon is positioned below a small purple diamond,a small pink triangle is right of a big red octagon,271,0.0036900369003690036,0.8863094449043274,0.00029606910538859665,0,0,0,0,0.0,0,0,0
7675,a small orange square can be seen below a medium green hexagon,a big pink octagon is right of a medium blue triangle,584,0.0017123287671232876,0.8647311329841614,0.0003522627812344581,0,0,0,1,0.14285714285714285,0,0,0
2196,a big yellow square is below a big orange circle,a small purple triangle can be seen right of a big orange circle,73,0.0136986301369863,0.9029601812362671,0.0002527079195715487,0,0,0,3,0.42857142857142855,0,0,0
3865,a medium blue diamond can be seen above a big green triangle,a small purple triangle can be seen right of a big orange circle,341,0.002932551319648094,0.8799349069595337,0.0003126692317891866,0,0,0,1,0.14285714285714285,0,0,0
1749,the small red diamond is positioned left of a medium green diamond,a small purple triangle can be seen right of a big orange circle,445,0.0022471910112359553,0.8750706315040588,0.0003253369650337845,0,0,0,1,0.14285714285714285,0,0,0
4426,right of a big black diamond is a medium yellow circle,a small purple triangle can be seen right of a big orange circle,247,0.004048582995951417,0.8894973397254944,0.00028776717954315245,0,0,0,2,0.2857142857142857,1,0,0
2944,a medium purple triangle is left of a small purple octagon,a medium purple triangle can be seen right of a big blue octagon,167,0.005988023952095809,0.8992980718612671,0.00026224489556625485,0,0,0,4,0.5714285714285714,0,1,0
6624,a big black octagon can be seen left of a big orange hexagon,a medium purple triangle can be seen right of a big blue octagon,187,0.0053475935828877,0.8942047357559204,0.0002755084715317935,0,0,0,1,0.14285714285714285,0,0,0
6305,right of a medium orange diamond is a small black circle,a small purple triangle can be seen right of a big orange circle,561,0.0017825311942959,0.8630821108818054,0.0003565569641068578,0,0,0,3,0.42857142857142855,1,0,0
1732,right of a small red circle is a big orange octagon,a small pink triangle is right of a big red octagon,116,0.008620689655172414,0.9043607711791992,0.00024906042381189764,0,0,0,2,0.2857142857142857,1,0,0
4906,the big green square is positioned below a medium blue diamond,a small purple triangle can be seen right of a big orange circle,334,0.0029940119760479044,0.8784644603729248,0.0003164987138006836,0,0,0,0,0.0,0,0,0
2393,a small pink hexagon can be seen right of a big black octagon,a medium purple triangle can be seen right of a big blue octagon,211,0.004739336492890996,0.892018735408783,0.0002812012389767915,0,0,0,3,0.42857142857142855,1,0,0
9881,a big blue triangle can be seen below a big red hexagon,a small purple triangle can be seen right of a big orange circle,12,0.08333333333333333,0.917110025882721,0.00021585905051324517,0,0,0,2,0.2857142857142857,0,0,0
4578,the small blue octagon is positioned below a big orange circle,a big blue octagon can be seen above a small red triangle,25,0.04,0.9137200713157654,0.0002246875810669735,0,0,0,2,0.2857142857142857,0,0,0
7700,a big purple square can be seen above a medium pink diamond,a small purple triangle can be seen right of a big orange circle,402,0.0024875621890547263,0.8742870688438416,0.0003273775801062584,0,0,0,1,0.14285714285714285,0,0,0
4112,a big green octagon can be seen left of a medium red square,a big yellow circle can be seen right of a medium red triangle,148,0.006756756756756757,0.8991317749023438,0.00026267781504429877,0,0,0,3,0.42857142857142855,0,0,0
6604,below a small blue square is a big yellow circle,a small purple triangle can be seen right of a big orange circle,86,0.011627906976744186,0.9058243036270142,0.0002452494518365711,0,0,0,0,0.0,0,0,0
2522,the medium blue diamond is positioned above a small blue octagon,a big blue octagon can be seen above a small red triangle,968,0.0010330578512396695,0.8067195415496826,0.0005033345078118145,0,0,0,3,0.42857142857142855,1,0,0
1925,a medium blue circle can be seen above a small orange octagon,a small purple triangle can be seen right of a big orange circle,524,0.0019083969465648854,0.8676889538764954,0.00034455975401215255,0,0,0,1,0.14285714285714285,0,0,0
1165,a small black triangle can be seen left of a medium red square,a big yellow circle can be seen right of a medium red triangle,127,0.007874015748031496,0.9001222848892212,0.00026009863358922303,0,0,0,2,0.2857142857142857,0,0,0
5707,right of a big yellow circle is a big pink hexagon,a small purple triangle can be seen right of a big orange circle,143,0.006993006993006993,0.9022955894470215,0.0002544388407841325,0,0,0,3,0.42857142857142855,1,0,0
3042,left of a small red hexagon is a big black circle,a medium purple triangle can be seen right of a big blue octagon,322,0.003105590062111801,0.8878459334373474,0.0002920679689850658,0,0,0,0,0.0,0,0,0
2882,a medium green diamond can be seen below a small blue square,a small purple triangle can be seen right of a big orange circle,622,0.001607717041800643,0.8602180480957031,0.0003640155482571572,0,0,0,0,0.0,0,0,0
8968,the small green triangle is positioned left of a small green octagon,the small red octagon is positioned right of a big orange triangle,235,0.00425531914893617,0.8921779990196228,0.0002807868586387485,0,0,0,1,0.14285714285714285,0,0,0
9139,a medium red hexagon can be seen above a small green octagon,a small pink triangle is right of a big red octagon,304,0.003289473684210526,0.8816559910774231,0.00030818788218311965,0,0,0,1,0.14285714285714285,0,0,0
9121,a small black circle can be seen above a big pink triangle,a small purple triangle can be seen right of a big orange circle,72,0.013888888888888888,0.9073123335838318,0.00024137400032486767,0,0,0,2,0.2857142857142857,0,0,0
3037,a small blue octagon is right of a small pink circle,a big blue octagon can be seen above a small red triangle,20,0.05,0.9166630506515503,0.0002170233492506668,0,0,0,3,0.42857142857142855,0,0,0
3121,a small black square can be seen above a medium purple octagon,a small pink triangle is right of a big red octagon,183,0.00546448087431694,0.89310222864151,0.00027837944799102843,0,0,0,2,0.2857142857142857,0,0,0
880,a medium purple octagon is below a small green diamond,a big blue octagon can be seen above a small red triangle,841,0.0011890606420927466,0.8424767851829529,0.000410217180615291,0,0,0,2,0.2857142857142857,0,0,0
2240,a big red diamond is left of a small orange square,a small purple triangle can be seen right of a big orange circle,122,0.00819672131147541,0.9009400606155396,0.00025796896079555154,0,0,0,1,0.14285714285714285,0,0,0
3691,a big blue circle can be seen below a medium red hexagon,a small purple triangle can be seen right of a big orange circle,125,0.008,0.9027029275894165,0.00025337826809845865,0,0,0,0,0.0,0,0,0
6951,a medium red diamond is below a medium black octagon,a medium purple triangle can be seen right of a big blue octagon,933,0.0010718113612004287,0.8300484418869019,0.0004425824445206672,0,0,0,2,0.2857142857142857,0,0,0
4733,a big orange circle can be seen right of a small purple octagon,a big yellow circle can be seen right of a medium red triangle,65,0.015384615384615385,0.9064115881919861,0.00024371973995584995,0,0,0,3,0.42857142857142855,1,0,0
6318,a big orange diamond is right of a big green octagon,a small purple triangle can be seen right of a big orange circle,526,0.0019011406844106464,0.870281994342804,0.0003378074325155467,0,0,0,2,0.2857142857142857,1,0,0
7579,right of a small purple circle is a big blue circle,a small purple triangle can be seen right of a big orange circle,223,0.004484304932735426,0.8931190371513367,0.0002783362288028002,0,0,0,2,0.2857142857142857,1,0,0
2903,a big yellow circle is left of a big red hexagon,a big yellow circle can be seen right of a medium red triangle,14,0.07142857142857142,0.9189538955688477,0.00021105718042235821,0,0,0,4,0.5714285714285714,0,0,0
5865,below a big blue circle is a small black square,a small purple triangle can be seen right of a big orange circle,127,0.007874015748031496,0.9005643725395203,0.0002589471696410328,0,0,0,3,0.42857142857142855,0,0,0
4845,above a medium yellow diamond is a small purple triangle,a small purple triangle can be seen right of a big orange circle,793,0.0012610340479192938,0.8342447280883789,0.000431654421845451,0,0,0,3,0.42857142857142855,0,0,0
6244,a small orange square is below a medium red triangle,a small purple triangle can be seen right of a big orange circle,488,0.0020491803278688526,0.870236873626709,0.00033792504109442234,0,0,0,1,0.14285714285714285,0,0,0
5287,above a medium blue diamond is a medium orange square,a small purple triangle can be seen right of a big orange circle,901,0.0011098779134295228,0.8199559450149536,0.00046886465861462057,0,0,0,0,0.0,0,0,0
1725,a big green octagon is below a small purple circle,a big blue octagon can be seen above a small red triangle,133,0.007518796992481203,0.9016169309616089,0.00025620602536946535,0,0,0,3,0.42857142857142855,0,0,0
7374,right of a medium blue triangle is a medium yellow hexagon,a big yellow circle can be seen right of a medium red triangle,538,0.0018587360594795538,0.87371426820755,0.0003288689476903528,0,0,0,4,0.5714285714285714,1,0,0
1825,a big purple triangle can be seen below a medium blue triangle,a small purple triangle can be seen right of a big orange circle,109,0.009174311926605505,0.901203989982605,0.00025728141190484166,0,0,0,2,0.2857142857142857,0,0,0
5953,a medium green octagon is left of a small red circle,a big yellow circle can be seen right of a medium red triangle,93,0.010752688172043012,0.9060580134391785,0.0002446406870149076,0,0,0,1,0.14285714285714285,0,0,0
8236,a small red square is above a medium yellow octagon,a medium purple triangle can be seen right of a big blue octagon,826,0.0012106537530266344,0.8431670069694519,0.0004084192041773349,0,0,0,1,0.14285714285714285,0,0,0
4957,a big purple triangle is left of a big black hexagon,a big yellow circle can be seen right of a medium red triangle,38,0.02631578947368421,0.9124601483345032,0.00022796820849180222,0,0,0,1,0.14285714285714285,0,0,0
2785,a medium orange diamond is above a medium pink triangle,a small purple triangle can be seen right of a big orange circle,780,0.001282051282051282,0.8271342515945435,0.0004501710645854473,0,0,0,0,0.0,0,0,0
7023,above a small orange triangle is a big purple hexagon,a small purple triangle can be seen right of a big orange circle,363,0.0027548209366391185,0.8813081383705139,0.0003090932732447982,0,0,0,2,0.2857142857142857,0,0,0
4745,the small black octagon is positioned left of a big orange circle,a big yellow circle can be seen right of a medium red triangle,74,0.013513513513513514,0.9037865400314331,0.0002505560696590692,0,0,0,0,0.0,0,0,0
9644,the big black triangle is positioned left of a medium red octagon,a medium purple triangle can be seen right of a big blue octagon,73,0.0136986301369863,0.9108143448829651,0.00023225425684358925,0,0,0,2,0.2857142857142857,0,1,0
5513,a medium green hexagon is right of a big red diamond,a small purple triangle can be seen right of a big orange circle,482,0.002074688796680498,0.8790042996406555,0.0003150931734126061,0,0,0,2,0.2857142857142857,1,0,0
1958,a big purple diamond can be seen below a medium purple triangle,a small purple triangle can be seen right of a big orange circle,187,0.0053475935828877,0.893446147441864,0.0002774838067125529,0,0,0,1,0.14285714285714285,0,0,0
2298,a medium pink circle can be seen left of a medium orange circle,a small purple triangle can be seen right of a big orange circle,336,0.002976190476190476,0.8851399421691895,0.00029911508318036795,0,0,0,2,0.2857142857142857,0,0,0
6438,a small orange octagon can be seen right of a medium orange hexagon,a medium purple triangle can be seen right of a big blue octagon,525,0.0019047619047619048,0.8724139928817749,0.0003322554111946374,0,0,0,1,0.14285714285714285,1,0,0
8119,the medium purple diamond is positioned below a small black square,a small purple triangle can be seen right of a big orange circle,827,0.0012091898428053204,0.835231602191925,0.00042908426257781684,0,0,0,1,0.14285714285714285,0,0,0
6827,a medium yellow diamond can be seen left of a medium green triangle,a small purple triangle can be seen right of a big orange circle,295,0.003389830508474576,0.8876290917396545,0.00029263243777677417,0,0,0,0,0.0,0,0,0
7822,right of a medium red triangle is a big purple diamond,a small purple triangle can be seen right of a big orange circle,74,0.013513513513513514,0.9063712954521179,0.0002438247756799683,0,0,0,2,0.2857142857142857,1,0,0
5203,a medium orange octagon can be seen below a big blue hexagon,a small pink triangle is right of a big red octagon,180,0.005555555555555556,0.8907323479652405,0.0002845511771738529,0,0,0,1,0.14285714285714285,0,0,0
1773,above a medium black hexagon is a small black triangle,the small red octagon is positioned right of a big orange triangle,861,0.0011614401858304297,0.8355240821838379,0.00042832319741137326,0,0,0,1,0.14285714285714285,0,0,0
